1	0	0	0.8	0.8
2	0	1	0.999722	0.999754
3	0	0	0.999584	0.999584
4	0	0	0.999548	0.9996
5	0	1	0.999507	0.999616
6	0	0	0.999528	0.999584
7	0	0	0.999484	0.9996
8	0	0	0.999434	0.999616
9	0	0	0.999376	0.999631
10	0	0	0.999309	0.999644
11	0	0	0.99923	0.999657
12	0	1	0.999137	0.99967
13	0	0	0.999186	0.999644
14	0	0	0.999084	0.999657
15	0	0	0.998962	0.99967
16	0	1	0.998815	0.999681
17	0	1	0.998893	0.999657
18	0	0	0.998963	0.999631
19	0	1	0.998815	0.999644
20	0	0	0.998893	0.999616
21	0	0	0.998729	0.999631
22	0	1	0.998527	0.999644
23	0	1	0.998634	0.999616
24	0	0	0.99873	0.999584
25	0	0	0.998527	0.9996
26	0	1	0.998272	0.999616
27	0	0	0.998408	0.999584
28	0	1	0.998119	0.9996
29	0	1	0.998273	0.999566
30	0	1	0.998408	0.999528
31	0	1	0.998528	0.999484
32	0	0	0.998634	0.999434
33	0	0	0.998407	0.99946
34	0	1	0.998119	0.999484
35	0	0	0.998273	0.999434
36	0	0	0.997945	0.99946
37	0	1	0.997516	0.999484
38	0	0	0.997749	0.999434
39	0	1	0.99725	0.99946
40	0	1	0.99752	0.999406
41	0	1	0.997749	0.999344
42	0	1	0.997947	0.999271
43	0	0	0.998121	0.999186
44	0	0	0.997746	0.99923
45	0	1	0.99725	0.999271
46	0	0	0.99752	0.999186
47	0	1	0.996938	0.99923
48	0	1	0.997254	0.999137
49	0	0	0.99752	0.999026
50	0	1	0.996938	0.999084
51	0	1	0.997254	0.998962
52	0	0	0.99752	0.998815
53	0	0	0.996938	0.998893
54	0	0	0.996133	0.998963
55	0	1	0.994963	0.999026
56	0	1	0.99562	0.998892
57	0	0	0.996143	0.998729
58	0	1	0.994963	0.998815
59	0	0	0.99562	0.998633
60	0	0	0.994169	0.99873
61	0	1	0.991898	0.998815
62	0	0	0.993214	0.998633
63	0	1	0.990232	0.99873
64	0	0	0.991961	0.998527
65	0	0	0.987998	0.998634
66	0	0	0.980468	0.99873
67	0	0	0.962971	0.998815
68	0	0	0.90659	0.998893
69	0	1	0.548876	0.998963
70	0	0	0.929959	0.998815
71	0	1	0	0.998893
72	0	1	1	0.998729
73	0	0	0.8	0.998527
74	0	1	0	0.998634
75	0	0	1	0.998407
76	0	1	0	0.998528
77	0	1	1	0.998272
78	0	1	0.8	0.997945
79	0	0	0.93361	0.997516
80	0	1	0.534294	0.997749
1	1	0	0.8	0.8
2	1	1	0.999722	0.999754
3	1	0	0.999584	0.999584
4	1	0	0.999548	0.9996
5	1	1	0.999507	0.999616
6	1	0	0.999528	0.999584
7	1	0	0.999484	0.9996
8	1	0	0.999434	0.999616
9	1	0	0.999376	0.999631
10	1	0	0.999309	0.999644
11	1	0	0.99923	0.999657
12	1	1	0.999137	0.99967
13	1	0	0.999186	0.999644
14	1	0	0.999084	0.999657
15	1	0	0.998962	0.99967
16	1	1	0.998815	0.999681
17	1	1	0.998893	0.999657
18	1	0	0.998963	0.999631
19	1	1	0.998815	0.999644
20	1	0	0.998893	0.999616
21	1	0	0.998729	0.999631
22	1	1	0.998527	0.999644
23	1	1	0.998634	0.999616
24	1	0	0.99873	0.999584
25	1	0	0.998527	0.9996
26	1	1	0.998272	0.999616
27	1	0	0.998408	0.999584
28	1	1	0.998119	0.9996
29	1	1	0.998273	0.999566
30	1	1	0.998408	0.999528
31	1	1	0.998528	0.999484
32	1	0	0.998634	0.999434
33	1	0	0.998407	0.99946
34	1	1	0.998119	0.999484
35	1	0	0.998273	0.999434
36	1	0	0.997945	0.99946
37	1	1	0.997516	0.999484
38	1	0	0.997749	0.999434
39	1	1	0.99725	0.99946
40	1	1	0.99752	0.999406
41	1	1	0.997749	0.999344
42	1	1	0.997947	0.999271
43	1	0	0.998121	0.999186
44	1	0	0.997746	0.99923
45	1	1	0.99725	0.999271
46	1	0	0.99752	0.999186
47	1	1	0.996938	0.99923
48	1	1	0.997254	0.999137
49	1	0	0.99752	0.999026
50	1	1	0.996938	0.999084
51	1	1	0.997254	0.998962
52	1	0	0.99752	0.998815
53	1	0	0.996938	0.998893
54	1	0	0.996133	0.998963
55	1	1	0.994963	0.999026
56	1	1	0.99562	0.998892
57	1	0	0.996143	0.998729
58	1	1	0.994963	0.998815
59	1	0	0.99562	0.998633
60	1	0	0.994169	0.99873
61	1	1	0.991898	0.998815
62	1	0	0.993214	0.998633
63	1	1	0.990232	0.99873
64	1	0	0.991961	0.998527
65	1	0	0.987998	0.998634
66	1	0	0.980468	0.99873
67	1	0	0.962971	0.998815
68	1	0	0.90659	0.998893
69	1	1	0.548876	0.998963
70	1	0	0.929959	0.998815
71	1	1	0	0.998893
72	1	1	1	0.998729
73	1	0	0.8	0.998527
74	1	1	0	0.998634
75	1	0	1	0.998407
76	1	1	0	0.998528
77	1	1	1	0.998272
78	1	1	0.8	0.997945
79	1	0	0.93361	0.997516
80	1	1	0.534294	0.997749
1	2	0	0.8	0.8
2	2	1	0.999722	0.999754
3	2	0	0.999584	0.999584
4	2	0	0.999548	0.9996
5	2	1	0.999507	0.999616
6	2	0	0.999528	0.999584
7	2	0	0.999484	0.9996
8	2	0	0.999434	0.999616
9	2	0	0.999376	0.999631
10	2	0	0.999309	0.999644
11	2	0	0.99923	0.999657
12	2	1	0.999137	0.99967
13	2	0	0.999186	0.999644
14	2	0	0.999084	0.999657
15	2	0	0.998962	0.99967
16	2	1	0.998815	0.999681
17	2	1	0.998893	0.999657
18	2	0	0.998963	0.999631
19	2	1	0.998815	0.999644
